,of,heur,run,best_x,best_y,maxeval,neval,N,CR,F
17,dartsscore,DE_N=50_CR=1_F=0.1,13456,"[-13.752292139318, 110.6987764478608]",[-51.4015],1000,inf,50,1.0,0.1
18,dartsscore,DE_N=50_CR=1_F=0.1,13457,"[-35.438744525011415, -105.77509074424177]",[-51.8776],1000,inf,50,1.0,0.1
19,dartsscore,DE_N=50_CR=1_F=0.1,13458,[0.2 0.1],[-48.6825],1000,inf,50,1.0,0.1
0,dartsscore,DE_N=50_CR=1_F=0.5,13459,"[63.40458984374999, 91.25693359375]",[-49.356],1000,inf,50,1.0,0.5
1,dartsscore,DE_N=50_CR=1_F=0.5,13460,"[1.1666015624999972, 110.8904296875]",[-54.648],1000,962.0,50,1.0,0.5
2,dartsscore,DE_N=50_CR=1_F=0.5,13461,"[-6.5765625000000005, 111.46093749999999]",[-54.3],1000,316.0,50,1.0,0.5
3,dartsscore,DE_N=50_CR=1_F=0.5,13462,"[-4.799999999999997, 109.4]",[-52.632],1000,253.0,50,1.0,0.5
4,dartsscore,DE_N=50_CR=1_F=0.5,13463,"[-28.8919921875, -106.58320312499998]",[-51.7142],1000,inf,50,1.0,0.5
5,dartsscore,DE_N=50_CR=1_F=0.5,13464,"[9.499999999999996, 111.94999999999999]",[-52.6895],1000,290.0,50,1.0,0.5
6,dartsscore,DE_N=50_CR=1_F=0.5,13465,"[-4.800000000000004, 109.4125]",[-52.632],1000,144.0,50,1.0,0.5
7,dartsscore,DE_N=50_CR=1_F=0.5,13466,"[12.325781250000002, 110.5734375]",[-53.1443],1000,639.0,50,1.0,0.5
8,dartsscore,DE_N=50_CR=1_F=0.5,13467,"[-6.4585937499999915, 111.26445312500002]",[-54.44],1000,683.0,50,1.0,0.5
9,dartsscore,DE_N=50_CR=1_F=0.5,13468,"[12.89238281250001, 110.72167968749999]",[-52.343],1000,inf,50,1.0,0.5
10,dartsscore,DE_N=50_CR=1_F=0.5,13469,"[8.525000000000002, 110.94999999999999]",[-54.6247],1000,112.0,50,1.0,0.5
11,dartsscore,DE_N=50_CR=1_F=0.5,13470,"[-41.83437499999999, -103.125]",[-52.0096],1000,inf,50,1.0,0.5
12,dartsscore,DE_N=50_CR=1_F=0.5,13471,"[-33.36718750000001, -106.365625]",[-51.7142],1000,inf,50,1.0,0.5
13,dartsscore,DE_N=50_CR=1_F=0.5,13472,"[9.876562500000002, 109.55234374999999]",[-53.6058],1000,509.0,50,1.0,0.5
14,dartsscore,DE_N=50_CR=1_F=0.5,13473,"[-11.880590820312502, 110.12297363281249]",[-54.057],1000,947.0,50,1.0,0.5
15,dartsscore,DE_N=50_CR=1_F=0.5,13474,"[-26.74218749999999, -108.02187500000001]",[-51.8404],1000,inf,50,1.0,0.5
16,dartsscore,DE_N=50_CR=1_F=0.5,13475,"[10.725000000000001, 110.01249999999999]",[-54.4017],1000,322.0,50,1.0,0.5
17,dartsscore,DE_N=50_CR=1_F=0.5,13476,"[1.1734375000000092, 111.78281250000003]",[-54.024],1000,860.0,50,1.0,0.5
18,dartsscore,DE_N=50_CR=1_F=0.5,13477,"[-34.34999999999999, -105.73144531250001]",[-51.9612],1000,inf,50,1.0,0.5
19,dartsscore,DE_N=50_CR=1_F=0.5,13478,"[-5.950000000000003, 111.525]",[-54.256],1000,113.0,50,1.0,0.5
0,dartsscore,DE_N=50_CR=1_F=1,13479,"[73.19999999999999, 82.70000000000002]",[-48.9078],1000,inf,50,1.0,1.0
1,dartsscore,DE_N=50_CR=1_F=1,13480,[ -39.7 -103.8],[-51.8282],1000,inf,50,1.0,1.0
2,dartsscore,DE_N=50_CR=1_F=1,13481,"[-2.6645352591003757e-15, -0.3999999999999826]",[-48.6125],1000,inf,50,1.0,1.0
3,dartsscore,DE_N=50_CR=1_F=1,13482,[ 0.2 -0.7],[-48.4775],1000,inf,50,1.0,1.0
4,dartsscore,DE_N=50_CR=1_F=1,13483,"[-43.3, -101.19999999999996]",[-50.8308],1000,inf,50,1.0,1.0
5,dartsscore,DE_N=50_CR=1_F=1,13484,"[-2.100000000000014, 110.5]",[-54.624],1000,532.0,50,1.0,1.0
6,dartsscore,DE_N=50_CR=1_F=1,13485,[ -4.8 110.2],[-54.24],1000,4.0,50,1.0,1.0
7,dartsscore,DE_N=50_CR=1_F=1,13486,"[-6.499999999999972, 112.19999999999999]",[-52.42],1000,inf,50,1.0,1.0
8,dartsscore,DE_N=50_CR=1_F=1,13487,"[-32.699999999999996, -105.19999999999999]",[-51.3418],1000,inf,50,1.0,1.0
9,dartsscore,DE_N=50_CR=1_F=1,13488,"[3.299999999999944, 111.30000000000003]",[-54.484],1000,799.0,50,1.0,1.0
10,dartsscore,DE_N=50_CR=1_F=1,13489,"[-30.099999999999966, -106.29999999999995]",[-51.9042],1000,inf,50,1.0,1.0
11,dartsscore,DE_N=50_CR=1_F=1,13490,"[1.0999999999999588, 110.60000000000002]",[-54.656],1000,606.0,50,1.0,1.0
12,dartsscore,DE_N=50_CR=1_F=1,13491,"[1.1000000000000032, 111.80000000000007]",[-54.088],1000,871.0,50,1.0,1.0
13,dartsscore,DE_N=50_CR=1_F=1,13492,"[1.3999999999999773, 110.49999999999999]",[-54.544],1000,428.0,50,1.0,1.0
14,dartsscore,DE_N=50_CR=1_F=1,13493,"[2.299999999999997, 113.10000000000004]",[-50.236],1000,inf,50,1.0,1.0
15,dartsscore,DE_N=50_CR=1_F=1,13494,"[-2.4000000000000004, 110.4]",[-54.448],1000,84.0,50,1.0,1.0
16,dartsscore,DE_N=50_CR=1_F=1,13495,"[-8.200000000000014, 108.69999999999999]",[-50.728],1000,inf,50,1.0,1.0
17,dartsscore,DE_N=50_CR=1_F=1,13496,"[0.8000000000000256, 109.70000000000002]",[-53.148],1000,848.0,50,1.0,1.0
18,dartsscore,DE_N=50_CR=1_F=1,13497,"[-36.999999999999915, -105.09999999999998]",[-51.9308],1000,inf,50,1.0,1.0
19,dartsscore,DE_N=50_CR=1_F=1,13498,"[5.000000000000028, 110.40000000000003]",[-54.588],1000,878.0,50,1.0,1.0
0,dartsscore,DE_N=50_CR=1_F=1.5,13499,"[67.72656249999996, 88.9234374999998]",[-48.5928],1000,inf,50,1.0,1.5
1,dartsscore,DE_N=50_CR=1_F=1.5,13500,"[68.36250000000001, 89.71249999999999]",[-46.44],1000,inf,50,1.0,1.5
2,dartsscore,DE_N=50_CR=1_F=1.5,13501,[0.4 0.3],[-48.445],1000,inf,50,1.0,1.5
3,dartsscore,DE_N=50_CR=1_F=1.5,13502,"[-27.128906249999517, -105.65000000000033]",[-48.431],1000,inf,50,1.0,1.5
4,dartsscore,DE_N=50_CR=1_F=1.5,13503,"[3.3251953124999147, 111.1785156250003]",[-54.54],1000,910.0,50,1.0,1.5
5,dartsscore,DE_N=50_CR=1_F=1.5,13504,[-0.  -0.1],[-48.685],1000,inf,50,1.0,1.5
6,dartsscore,DE_N=50_CR=1_F=1.5,13505,[-0.1  0.6],[-48.4575],1000,inf,50,1.0,1.5
7,dartsscore,DE_N=50_CR=1_F=1.5,13506,"[0.9000000000000021, 113.10000000000001]",[-49.856],1000,inf,50,1.0,1.5
8,dartsscore,DE_N=50_CR=1_F=1.5,13507,[-1.2  2.3],[-46.51],1000,inf,50,1.0,1.5
9,dartsscore,DE_N=50_CR=1_F=1.5,13508,"[-42.22812499999989, -101.8281250000001]",[-51.558],1000,inf,50,1.0,1.5
10,dartsscore,DE_N=50_CR=1_F=1.5,13509,"[7.024999999999977, 109.32500000000002]",[-52.596],1000,461.0,50,1.0,1.5
11,dartsscore,DE_N=50_CR=1_F=1.5,13510,"[-6.5, 112.35]",[-52.076],1000,inf,50,1.0,1.5
12,dartsscore,DE_N=50_CR=1_F=1.5,13511,"[7.312500000000057, 111.33749999999998]",[-54.32],1000,361.0,50,1.0,1.5
13,dartsscore,DE_N=50_CR=1_F=1.5,13512,"[-40.20624999999983, -103.47499999999997]",[-52.2918],1000,inf,50,1.0,1.5
14,dartsscore,DE_N=50_CR=1_F=1.5,13513,"[-37.85000000000005, -104.40000000000003]",[-52.193],1000,inf,50,1.0,1.5
15,dartsscore,DE_N=50_CR=1_F=1.5,13514,"[3.225000000000005, 109.75]",[-53.2],1000,132.0,50,1.0,1.5
16,dartsscore,DE_N=50_CR=1_F=1.5,13515,"[2.7249999999999375, 112.60000000000002]",[-51.964],1000,inf,50,1.0,1.5
17,dartsscore,DE_N=50_CR=1_F=1.5,13516,"[59.275, 94.4875]",[-49.1688],1000,inf,50,1.0,1.5
18,dartsscore,DE_N=50_CR=1_F=1.5,13517,[-0. -0.],[-48.5575],1000,inf,50,1.0,1.5
19,dartsscore,DE_N=50_CR=1_F=1.5,13518,[0.1 3.2],[-45.28],1000,inf,50,1.0,1.5
0,dartsscore,DE_N=50_CR=1_F=2,13519,"[-40.49999999999999, -106.50000000000001]",[-43.2668],1000,inf,50,1.0,2.0
1,dartsscore,DE_N=50_CR=1_F=2,13520,[ 1.1 -0.1],[-48.3175],1000,inf,50,1.0,2.0
2,dartsscore,DE_N=50_CR=1_F=2,13521,[ 0.4 -1.9],[-47.5825],1000,inf,50,1.0,2.0
3,dartsscore,DE_N=50_CR=1_F=2,13522,[ 1.  -1.7],[-47.385],1000,inf,50,1.0,2.0
4,dartsscore,DE_N=50_CR=1_F=2,13523,"[-45.0999999999998, -99.70000000000007]",[-48.9874],1000,inf,50,1.0,2.0
5,dartsscore,DE_N=50_CR=1_F=2,13524,"[3.4999999999999716, 109.9]",[-53.7],1000,842.0,50,1.0,2.0
6,dartsscore,DE_N=50_CR=1_F=2,13525,"[3.5, 110.10000000000002]",[-53.84],1000,107.0,50,1.0,2.0
7,dartsscore,DE_N=50_CR=1_F=2,13526,"[-29.80000000000001, -105.89999999999999]",[-50.8934],1000,inf,50,1.0,2.0
8,dartsscore,DE_N=50_CR=1_F=2,13527,[-0.2  0.3],[-48.4725],1000,inf,50,1.0,2.0
9,dartsscore,DE_N=50_CR=1_F=2,13528,[  39.3 -103.9],[-46.5868],1000,inf,50,1.0,2.0
10,dartsscore,DE_N=50_CR=1_F=2,13529,"[66.79999999999941, 87.80000000000007]",[-48.618],1000,inf,50,1.0,2.0
11,dartsscore,DE_N=50_CR=1_F=2,13530,[ 2.5 -0.9],[-46.2975],1000,inf,50,1.0,2.0
12,dartsscore,DE_N=50_CR=1_F=2,13531,[  5.8 110.9],[-54.788],1000,13.0,50,1.0,2.0
13,dartsscore,DE_N=50_CR=1_F=2,13532,[-0.6  2. ],[-47.145],1000,inf,50,1.0,2.0
14,dartsscore,DE_N=50_CR=1_F=2,13533,"[68.19999999999999, 86.79999999999998]",[-49.014],1000,inf,50,1.0,2.0
15,dartsscore,DE_N=50_CR=1_F=2,13534,[-1.1 -0.4],[-48.1975],1000,inf,50,1.0,2.0
16,dartsscore,DE_N=50_CR=1_F=2,13535,"[-7.999999999999993, 113.00000000000001]",[-48.5495],1000,inf,50,1.0,2.0
17,dartsscore,DE_N=50_CR=1_F=2,13536,[-0.5  1. ],[-48.1475],1000,inf,50,1.0,2.0
18,dartsscore,DE_N=50_CR=1_F=2,13537,"[70.7999999999998, 84.80000000000126]",[-49.0464],1000,inf,50,1.0,2.0
19,dartsscore,DE_N=50_CR=1_F=2,13538,[2.2 1. ],[-46.77],1000,inf,50,1.0,2.0
0,dartsscore,DE_N=30_CR=0.4_F=0.4,13539,"[-27.057376000000005, -108.02386524159999]",[-51.8576],1000,inf,30,0.4,0.4
1,dartsscore,DE_N=30_CR=0.4_F=0.4,13540,"[-35.131039999999985, -105.04576]",[-52.0144],1000,inf,30,0.4,0.4
2,dartsscore,DE_N=30_CR=0.4_F=0.4,13541,"[2.919999999999998, 110.51599999999999]",[-54.78],1000,67.0,30,0.4,0.4
3,dartsscore,DE_N=30_CR=0.4_F=0.4,13542,"[5.586860800000004, 109.472]",[-53.128],1000,388.0,30,0.4,0.4
4,dartsscore,DE_N=30_CR=0.4_F=0.4,13543,"[0.2834239999999909, -0.6680665600000013]",[-48.4775],1000,inf,30,0.4,0.4
5,dartsscore,DE_N=30_CR=0.4_F=0.4,13544,"[-43.677375999999995, -101.547757824]",[-51.8236],1000,inf,30,0.4,0.4
6,dartsscore,DE_N=30_CR=0.4_F=0.4,13545,"[-3.6, 112.64938879999998]",[-51.852],1000,inf,30,0.4,0.4
7,dartsscore,DE_N=30_CR=0.4_F=0.4,13546,"[0.590719999999993, 111.7]",[-54.172],1000,300.0,30,0.4,0.4
8,dartsscore,DE_N=30_CR=0.4_F=0.4,13547,"[-1.2595722751999894, 112.19043199999997]",[-53.672],1000,725.0,30,0.4,0.4
9,dartsscore,DE_N=30_CR=0.4_F=0.4,13548,"[8.610176, 109.70923136000002]",[-53.9155],1000,282.0,30,0.4,0.4
10,dartsscore,DE_N=30_CR=0.4_F=0.4,13549,"[-9.543473919999997, 108.15821439999999]",[-48.7095],1000,inf,30,0.4,0.4
11,dartsscore,DE_N=30_CR=0.4_F=0.4,13550,"[3.148000000000004, 111.07331200000002]",[-54.764],1000,436.0,30,0.4,0.4
12,dartsscore,DE_N=30_CR=0.4_F=0.4,13551,"[-31.195081059391907, -106.80904003858673]",[-52.174],1000,inf,30,0.4,0.4
13,dartsscore,DE_N=30_CR=0.4_F=0.4,13552,"[-26.244203020697622, -108.21548739993598]",[-52.0202],1000,inf,30,0.4,0.4
14,dartsscore,DE_N=30_CR=0.4_F=0.4,13553,"[-10.34668723199999, 109.25072]",[-52.669],1000,359.0,30,0.4,0.4
15,dartsscore,DE_N=30_CR=0.4_F=0.4,13554,"[-0.31518989926399765, -0.15197143392255874]",[-48.6075],1000,inf,30,0.4,0.4
16,dartsscore,DE_N=30_CR=0.4_F=0.4,13555,"[5.3, 110.6829000159232]",[-54.836],1000,970.0,30,0.4,0.4
17,dartsscore,DE_N=30_CR=0.4_F=0.4,13556,"[2.9868799999999993, 110.31136]",[-54.536],1000,812.0,30,0.4,0.4
18,dartsscore,DE_N=30_CR=0.4_F=0.4,13557,"[-36.2264, -104.22640000000001]",[-51.6686],1000,inf,30,0.4,0.4
19,dartsscore,DE_N=30_CR=0.4_F=0.4,13558,"[-3.785600000000004, 109.721408]",[-53.256],1000,273.0,30,0.4,0.4
0,dartsscore,DE_N=30_CR=0.4_F=0.5,13559,"[-1.4788085937500108, 109.61328125000001]",[-52.828],1000,677.0,30,0.4,0.5
1,dartsscore,DE_N=30_CR=0.4_F=0.5,13560,"[-7.807812500000001, 111.19375000000001]",[-54.7225],1000,240.0,30,0.4,0.5
2,dartsscore,DE_N=30_CR=0.4_F=0.5,13561,"[-11.36679687500002, 110.271875]",[-54.1215],1000,609.0,30,0.4,0.5
3,dartsscore,DE_N=30_CR=0.4_F=0.5,13562,"[-1.217578125000006, 112.35624999999999]",[-52.776],1000,552.0,30,0.4,0.5
4,dartsscore,DE_N=30_CR=0.4_F=0.5,13563,"[-44.2, -102.125]",[-51.7634],1000,inf,30,0.4,0.5
5,dartsscore,DE_N=30_CR=0.4_F=0.5,13564,"[0.5, 112.14374999999998]",[-53.46],1000,490.0,30,0.4,0.5
6,dartsscore,DE_N=30_CR=0.4_F=0.5,13565,"[-0.8, 111.45000000000002]",[-54.304],1000,304.0,30,0.4,0.5
7,dartsscore,DE_N=30_CR=0.4_F=0.5,13566,"[9.631249999999987, 111.49374999999998]",[-53.6085],1000,552.0,30,0.4,0.5
8,dartsscore,DE_N=30_CR=0.4_F=0.5,13567,"[12.168750000000003, 109.87500000000001]",[-53.1033],1000,182.0,30,0.4,0.5
9,dartsscore,DE_N=30_CR=0.4_F=0.5,13568,"[-8.118945312500005, 110.34023437500001]",[-54.2375],1000,871.0,30,0.4,0.5
10,dartsscore,DE_N=30_CR=0.4_F=0.5,13569,"[0.4, 109.43125]",[-51.936],1000,inf,30,0.4,0.5
11,dartsscore,DE_N=30_CR=0.4_F=0.5,13570,"[10.718750000000004, 110.53125]",[-54.4702],1000,555.0,30,0.4,0.5
12,dartsscore,DE_N=30_CR=0.4_F=0.5,13571,"[-1.3749999999999893, 110.83750000000003]",[-54.596],1000,168.0,30,0.4,0.5
13,dartsscore,DE_N=30_CR=0.4_F=0.5,13572,"[-4.3203125, 112.125]",[-53.1],1000,427.0,30,0.4,0.5
14,dartsscore,DE_N=30_CR=0.4_F=0.5,13573,"[11.507031249999997, 110.40244140625]",[-54.0567],1000,762.0,30,0.4,0.5
15,dartsscore,DE_N=30_CR=0.4_F=0.5,13574,"[-7.0749999999999815, 112.237890625]",[-52.4865],1000,inf,30,0.4,0.5
16,dartsscore,DE_N=30_CR=0.4_F=0.5,13575,"[2.9375, 110.42499999999998]",[-54.572],1000,78.0,30,0.4,0.5
17,dartsscore,DE_N=30_CR=0.4_F=0.5,13576,"[8.0, 110.36875]",[-54.4429],1000,181.0,30,0.4,0.5
18,dartsscore,DE_N=30_CR=0.4_F=0.5,13577,"[-4.644531250000007, 109.84375]",[-53.412],1000,676.0,30,0.4,0.5
19,dartsscore,DE_N=30_CR=0.4_F=0.5,13578,"[1.7803222656249975, 112.23124999999999]",[-52.892],1000,478.0,30,0.4,0.5
0,dartsscore,DE_N=30_CR=0.4_F=0.6,13579,"[-7.9728000000000065, 110.1720223571968]",[-54.3155],1000,863.0,30,0.4,0.6
1,dartsscore,DE_N=30_CR=0.4_F=0.6,13580,"[-6.248000000000008, 110.92000000000002]",[-54.82],1000,162.0,30,0.4,0.6
2,dartsscore,DE_N=30_CR=0.4_F=0.6,13581,"[-0.10895999999999617, 111.28]",[-54.664],1000,297.0,30,0.4,0.6
3,dartsscore,DE_N=30_CR=0.4_F=0.6,13582,"[11.711034931200002, 110.62042624]",[-54.064],1000,335.0,30,0.4,0.6
4,dartsscore,DE_N=30_CR=0.4_F=0.6,13583,"[-7.209600000000009, 111.0808]",[-54.7155],1000,179.0,30,0.4,0.6
5,dartsscore,DE_N=30_CR=0.4_F=0.6,13584,"[-30.249824000000007, -106.5136]",[-51.927],1000,inf,30,0.4,0.6
6,dartsscore,DE_N=30_CR=0.4_F=0.6,13585,[0.1 0.2],[-48.5775],1000,inf,30,0.4,0.6
7,dartsscore,DE_N=30_CR=0.4_F=0.6,13586,"[-9.662400000000005, 109.22560000000001]",[-53.1175],1000,250.0,30,0.4,0.6
8,dartsscore,DE_N=30_CR=0.4_F=0.6,13587,"[-7.2, 111.86911999999998]",[-53.436],1000,437.0,30,0.4,0.6
9,dartsscore,DE_N=30_CR=0.4_F=0.6,13588,"[-2.092704000000005, 109.68834303999996]",[-53.028],1000,598.0,30,0.4,0.6
10,dartsscore,DE_N=30_CR=0.4_F=0.6,13589,"[8.861695999999995, 109.79919590399999]",[-54.0437],1000,798.0,30,0.4,0.6
11,dartsscore,DE_N=30_CR=0.4_F=0.6,13590,"[58.385120000000015, 94.001340672]",[-49.3909],1000,inf,30,0.4,0.6
12,dartsscore,DE_N=30_CR=0.4_F=0.6,13591,"[-12.180000000000007, 109.98400000000001]",[-53.565],1000,133.0,30,0.4,0.6
13,dartsscore,DE_N=30_CR=0.4_F=0.6,13592,[-0.3 -0.3],[-48.5575],1000,inf,30,0.4,0.6
14,dartsscore,DE_N=30_CR=0.4_F=0.6,13593,"[3.598164480000006, 112.151868416]",[-53.376],1000,953.0,30,0.4,0.6
15,dartsscore,DE_N=30_CR=0.4_F=0.6,13594,[ -0.9 111.5],[-54.76],1000,18.0,30,0.4,0.6
16,dartsscore,DE_N=30_CR=0.4_F=0.6,13595,[0.6 0.7],[-48.275],1000,inf,30,0.4,0.6
17,dartsscore,DE_N=30_CR=0.4_F=0.6,13596,"[-12.985435135999996, 110.14164223999998]",[-52.8505],1000,747.0,30,0.4,0.6
18,dartsscore,DE_N=30_CR=0.4_F=0.6,13597,"[-5.360000000000006, 110.45967999999996]",[-54.552],1000,454.0,30,0.4,0.6
19,dartsscore,DE_N=30_CR=0.4_F=0.6,13598,"[-8.51818214399996, 109.71939839999997]",[-53.7535],1000,704.0,30,0.4,0.6
0,dartsscore,DE_N=30_CR=0.5_F=0.4,13599,"[5.192000000000003, 110.3312]",[-54.52],1000,295.0,30,0.5,0.4
1,dartsscore,DE_N=30_CR=0.5_F=0.4,13600,"[-1.2291470335999932, 111.36784639999996]",[-54.472],1000,443.0,30,0.5,0.4
2,dartsscore,DE_N=30_CR=0.5_F=0.4,13601,"[5.528442572799994, 111.53425152]",[-54.32],1000,316.0,30,0.5,0.4
3,dartsscore,DE_N=30_CR=0.5_F=0.4,13602,"[5.828031999999995, 111.27905536]",[-54.516],1000,285.0,30,0.5,0.4
4,dartsscore,DE_N=30_CR=0.5_F=0.4,13603,"[-2.215999999999994, 112.16800000000002]",[-53.188],1000,156.0,30,0.5,0.4
5,dartsscore,DE_N=30_CR=0.5_F=0.4,13604,"[-28.55840000000001, -106.892]",[-51.8548],1000,inf,30,0.5,0.4
6,dartsscore,DE_N=30_CR=0.5_F=0.4,13605,"[3.200811321344001, 110.55140795000426]",[-54.756],1000,775.0,30,0.5,0.4
7,dartsscore,DE_N=30_CR=0.5_F=0.4,13606,"[-9.308000000000003, 110.584]",[-54.6265],1000,179.0,30,0.5,0.4
8,dartsscore,DE_N=30_CR=0.5_F=0.4,13607,"[-4.8, 109.48]",[-52.632],1000,112.0,30,0.5,0.4
9,dartsscore,DE_N=30_CR=0.5_F=0.4,13608,"[11.852338218592502, 110.3324770304]",[-53.5702],1000,566.0,30,0.5,0.4
10,dartsscore,DE_N=30_CR=0.5_F=0.4,13609,"[6.107999999999997, 110.71615999999999]",[-54.56],1000,152.0,30,0.5,0.4
11,dartsscore,DE_N=30_CR=0.5_F=0.4,13610,"[-0.14768000000000647, 111.60480000000001]",[-54.324],1000,346.0,30,0.5,0.4
12,dartsscore,DE_N=30_CR=0.5_F=0.4,13611,"[-0.2720000000000007, 109.63808512]",[-53.216],1000,321.0,30,0.5,0.4
13,dartsscore,DE_N=30_CR=0.5_F=0.4,13612,"[5.780000000000002, 112.23516032]",[-52.684],1000,520.0,30,0.5,0.4
14,dartsscore,DE_N=30_CR=0.5_F=0.4,13613,"[10.435453439999996, 111.22259199999998]",[-54.0732],1000,930.0,30,0.5,0.4
15,dartsscore,DE_N=30_CR=0.5_F=0.4,13614,"[8.3264, 111.33058713599998]",[-54.2311],1000,781.0,30,0.5,0.4
16,dartsscore,DE_N=30_CR=0.5_F=0.4,13615,"[-6.002428987801601, 111.05347186365563]",[-54.964],1000,852.0,30,0.5,0.4
17,dartsscore,DE_N=30_CR=0.5_F=0.4,13616,"[5.563359999999989, 111.93023360000001]",[-53.56],1000,455.0,30,0.5,0.4
18,dartsscore,DE_N=30_CR=0.5_F=0.4,13617,"[6.2, 110.62111999999999]",[-54.556],1000,260.0,30,0.5,0.4
19,dartsscore,DE_N=30_CR=0.5_F=0.4,13618,"[9.740320000000018, 109.67360000000001]",[-53.8149],1000,257.0,30,0.5,0.4
0,dartsscore,DE_N=30_CR=0.5_F=0.5,13619,"[-4.199999999999996, 109.525]",[-53.032],1000,138.0,30,0.5,0.5
1,dartsscore,DE_N=30_CR=0.5_F=0.5,13620,"[-2.0375000000000085, 111.559375]",[-54.652],1000,732.0,30,0.5,0.5
2,dartsscore,DE_N=30_CR=0.5_F=0.5,13621,"[0.45625000000000604, 111.55000000000001]",[-54.236],1000,204.0,30,0.5,0.5
3,dartsscore,DE_N=30_CR=0.5_F=0.5,13622,"[2.3, 111.49999999999999]",[-54.38],1000,465.0,30,0.5,0.5
4,dartsscore,DE_N=30_CR=0.5_F=0.5,13623,"[-10.174999999999997, 111.8]",[-52.978],1000,154.0,30,0.5,0.5
5,dartsscore,DE_N=30_CR=0.5_F=0.5,13624,"[2.913629150390621, 110.48046875]",[-54.572],1000,915.0,30,0.5,0.5
6,dartsscore,DE_N=30_CR=0.5_F=0.5,13625,"[-28.983593749999997, -108.59375]",[-50.0232],1000,inf,30,0.5,0.5
7,dartsscore,DE_N=30_CR=0.5_F=0.5,13626,"[12.182031249999994, 109.5]",[-52.6016],1000,671.0,30,0.5,0.5
8,dartsscore,DE_N=30_CR=0.5_F=0.5,13627,"[56.6294921875, 95.61484375]",[-49.231],1000,inf,30,0.5,0.5
9,dartsscore,DE_N=30_CR=0.5_F=0.5,13628,"[-13.231249999999996, 110.47187499999998]",[-52.686],1000,315.0,30,0.5,0.5
10,dartsscore,DE_N=30_CR=0.5_F=0.5,13629,"[-28.06875, -106.19296875]",[-50.5438],1000,inf,30,0.5,0.5
11,dartsscore,DE_N=30_CR=0.5_F=0.5,13630,"[0.342871093750003, 0.03838195800781524]",[-48.68],1000,inf,30,0.5,0.5
12,dartsscore,DE_N=30_CR=0.5_F=0.5,13631,"[0.22812500000000213, 111.283984375]",[-54.808],1000,396.0,30,0.5,0.5
13,dartsscore,DE_N=30_CR=0.5_F=0.5,13632,"[-37.72499999999998, -104.45]",[-52.022],1000,inf,30,0.5,0.5
14,dartsscore,DE_N=30_CR=0.5_F=0.5,13633,"[-43.21444892883301, -102.40274658203126]",[-52.1128],1000,inf,30,0.5,0.5
15,dartsscore,DE_N=30_CR=0.5_F=0.5,13634,"[-1.987499999999999, 110.90703124999999]",[-54.716],1000,420.0,30,0.5,0.5
16,dartsscore,DE_N=30_CR=0.5_F=0.5,13635,"[-6.899999999999999, 110.9]",[-54.724],1000,113.0,30,0.5,0.5
17,dartsscore,DE_N=30_CR=0.5_F=0.5,13636,"[-24.275, -107.7125]",[-51.6656],1000,inf,30,0.5,0.5
18,dartsscore,DE_N=30_CR=0.5_F=0.5,13637,"[5.173242187500001, 109.75957031249999]",[-53.392],1000,918.0,30,0.5,0.5
19,dartsscore,DE_N=30_CR=0.5_F=0.5,13638,"[0.2875000000000014, 111.05625]",[-54.676],1000,375.0,30,0.5,0.5
0,dartsscore,DE_N=30_CR=0.5_F=0.6,13639,"[10.775680000000003, 110.32478079999996]",[-54.4791],1000,299.0,30,0.5,0.6
1,dartsscore,DE_N=30_CR=0.5_F=0.6,13640,"[0.41647999999999286, 109.54672]",[-52.788],1000,85.0,30,0.5,0.6
2,dartsscore,DE_N=30_CR=0.5_F=0.6,13641,"[2.55919999999999, 109.79808]",[-53.412],1000,669.0,30,0.5,0.6
3,dartsscore,DE_N=30_CR=0.5_F=0.6,13642,[  7.  111.4],[-54.076],1000,25.0,30,0.5,0.6
4,dartsscore,DE_N=30_CR=0.5_F=0.6,13643,"[-40.1, -104.16]",[-51.7788],1000,inf,30,0.5,0.6
5,dartsscore,DE_N=30_CR=0.5_F=0.6,13644,"[-29.52, -107.52703999999997]",[-51.6002],1000,inf,30,0.5,0.6
6,dartsscore,DE_N=30_CR=0.5_F=0.6,13645,"[-6.567999999999991, 110.73088]",[-54.592],1000,399.0,30,0.5,0.6
7,dartsscore,DE_N=30_CR=0.5_F=0.6,13646,"[-37.61999999999999, -104.75888]",[-51.8928],1000,inf,30,0.5,0.6
8,dartsscore,DE_N=30_CR=0.5_F=0.6,13647,"[-38.90649343999999, -104.1]",[-51.9574],1000,inf,30,0.5,0.6
9,dartsscore,DE_N=30_CR=0.5_F=0.6,13648,"[-12.05536, 110.9112]",[-53.491],1000,395.0,30,0.5,0.6
10,dartsscore,DE_N=30_CR=0.5_F=0.6,13649,"[-0.9220160000000011, 111.68508799999998]",[-54.232],1000,366.0,30,0.5,0.6
11,dartsscore,DE_N=30_CR=0.5_F=0.6,13650,"[-0.18646400000000085, 111.27887999999996]",[-54.664],1000,379.0,30,0.5,0.6
12,dartsscore,DE_N=30_CR=0.5_F=0.6,13651,"[0.5279999999999991, 109.6704486912]",[-52.988],1000,587.0,30,0.5,0.6
13,dartsscore,DE_N=30_CR=0.5_F=0.6,13652,"[8.072000000000017, 111.48192000000002]",[-54.032],1000,334.0,30,0.5,0.6
